time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,3.38617437368,-1.54619537383,22.6175089848,6.24123539684,5.85781380479,0.0,4.54366785741,-1.14104236045,4.65807350768,0.0097724617321,-0.237474724472,0.0,431.25876212777916,428.90098034287394,432.35424115376657,431.40656325254264
3.660000000000003,3.66822278524,-1.61557936556,22.9004680208,6.2415799679,5.84407006356,0.0,4.85866804895,-1.17163767492,4.77197406554,-0.00386720295585,-0.216079967502,0.0,494.1417838401951,495.66992361560756,496.520172889672,495.5182385082699
3.720000000000003,3.96819612071,-1.68668193413,23.1875337524,6.24239422951,5.83105161368,0.0,5.14105913895,-1.1983638442,4.79551368596,0.0355198800491,-0.218821846761,0.0,471.5680260235917,471.3125404790615,467.9937314305305,471.05012386315883
3.780000000000003,4.28380779759,-1.75923963003,23.4728150467,6.2440621754,5.81780928518,0.0,5.38000521744,-1.22006228039,4.71314164822,0.00417032012328,-0.224759052128,0.0,437.5502002825307,437.0063286259311,438.27268042839427,435.6588181758891
3.840000000000003,4.61299597823,-1.83300673895,23.7512332338,6.24424100775,5.80463779085,0.0,5.59363648996,-1.23882392626,4.56710869105,0.000487815641357,-0.210717265806,0.0,414.3566691062858,415.53796042416496,416.07341401320764,415.7507419019575
3.900000000000003,4.95616245881,-1.90797339504,24.0227800115,6.24439441344,5.79163568292,0.0,5.8458030214,-1.26003691847,4.48364729209,0.00640332218244,-0.232653901929,0.0,439.5630002296089,437.6930150693008,440.2227666758256,440.7120574450023
3.960000000000003,5.31543164927,-1.98426626901,24.2907396679,6.245351687,5.77824567838,0.0,6.13035181294,-1.28296464343,4.44710964072,0.0302983884203,-0.208917716224,0.0,458.0237177329946,459.85974800509524,456.66777408931347,458.5702317064473
4.020000000000002,5.69415393165,-2.06206282647,24.5603765261,6.24726924362,5.76518779184,0.0,6.49390429503,-1.30999974013,4.53863457359,0.0350892068796,-0.247265660075,0.0,504.86904634545675,502.05137383750775,504.0869795575747,504.43337111817925
4.080000000000001,6.09371696289,-2.14136452865,24.8332794277,6.24988755089,5.7505555595,0.0,6.8252526294,-1.33312449184,4.55626314033,0.0568036240929,-0.237834583253,0.0,484.2688412995634,484.92373747471424,483.67545385538256,485.3093145021705
4.14,6.5126680526,-2.22196219097,25.10591746,6.25292958751,5.73697463763,0.0,7.14009076347,-1.3531589298,4.5301193597,0.0342673518043,-0.209910869764,0.0,472.252720401046,474.35393209242307,475.18580913341975,473.45598168075026
4.199999999999998,6.94916072397,-2.30364034269,25.3743934255,6.25496355962,5.72429649146,0.0,7.4099864953,-1.3692898762,4.41820614968,0.033153722228,-0.214236313685,0.0,446.6302957777624,446.23344426001313,446.94272775636244,446.8523850173294
4.259999999999997,7.40142489596,-2.38623344349,25.6352052126,6.25734600852,5.71187150868,0.0,7.66582368893,-1.38366325133,4.27484905046,0.0503483037942,-0.195670700314,0.0,436.60769590338225,438.11112101071154,436.0207420630426,437.45614962002463
4.319999999999996,7.8701888963,-2.46969692308,25.8889715702,6.26064619151,5.70089956606,0.0,7.95970518958,-1.39820937583,4.18300689511,0.0629796571856,-0.165083839125,0.0,456.7375747496376,459.1390372462195,457.48751192239394,458.4943703773757
4.379999999999995,8.35615399277,-2.55396643284,26.1363751218,6.26392854441,5.69106860586,0.0,8.23912698468,-1.4105222588,4.06304773423,0.0279287703956,-0.161491168809,0.0,449.74146890885953,450.0072155565472,451.33030968396446,448.49326083846483
4.439999999999993,8.85885398656,-2.6389332878,26.3763960437,6.26582977357,5.68090794998,0.0,8.51749491064,-1.42158062664,3.93692252566,0.0383053552877,-0.193623783662,0.0,450.6146063332596,447.9803793225797,449.126932198519,449.9683649124687
4.499999999999992,9.3766804943,-2.7244968609,26.6064159772,6.26773767918,5.66954449102,0.0,8.74365093127,-1.43042428165,3.7301895034,0.0137716309569,-0.182053370558,0.0,419.45278530972723,420.41947235016494,420.58625768972337,418.4556086664786
4.559999999999991,9.91026953534,-2.81061984617,26.8270234179,6.2688990375,5.65928824168,0.0,9.04246817015,-1.44026299666,3.62238559112,0.0286734184679,-0.154883598526,0.0,457.5150324926257,459.6461416830655,459.1704228503601,460.35142695591344
4.6199999999999894,10.4584404188,-2.89724948266,27.036400447,6.27065743444,5.64983642013,0.0,9.23018698668,-1.44732260095,3.35721076792,0.0305436444278,-0.163424214598,0.0,398.4722950035107,397.6636651428559,397.4640817966759,397.63588278666816
4.679999999999988,11.0210586562,-2.9843399105,27.2341774987,6.27248946197,5.63983506066,0.0,9.52348085372,-1.45556378307,3.23448571666,0.0305140840016,-0.174172212037,0.0,455.7184530508695,454.83226316677604,455.58126734191717,455.5791837694573
4.739999999999987,11.6005637769,-3.07189010561,27.423541172,6.27404087273,5.62949607932,0.0,9.79319064326,-1.46266816288,3.076981645,0.0143725294067,-0.168846163862,0.0,443.7077516761598,444.1163729435939,445.0005166643527,443.67688421472144
4.799999999999986,12.1983056195,-3.15987219542,27.6060437568,6.27604123798,5.61908341145,0.0,10.130946638,-1.46994252282,3.00502573389,0.0564879515792,-0.185136787935,0.0,479.13322383381086,477.8657930182292,477.52325375238144,480.7265318033022
4.859999999999984,12.814529974,-3.24823972334,27.7818210694,6.27952171197,5.60800208343,0.0,10.4096000145,-1.47542410343,2.85339399857,0.0608854112618,-0.183808894681,0.0,452.1135744737068,452.18816166254146,451.2465076690516,451.6037500298177
4.919999999999983,13.4462361274,-3.33688688246,27.9468667988,6.28283522828,5.59702640488,0.0,10.6471866836,-1.47928915314,2.64776842938,0.0404200703314,-0.181224454256,0.0,431.8105567725498,431.9951449282712,432.7271205463334,431.0022846210141
4.979999999999982,14.0923203725,-3.42573176535,28.0996764361,0.00229969422964,5.5860539901,0.0,10.8887962697,-1.48206700113,2.44546903907,0.0507561618233,-0.18638877968,0.0,435.22951668601735,434.76367436179623,433.2104402749267,434.0801785564039
5.0399999999999805,14.7541466969,-3.51470816816,28.2417834448,0.00567126997946,5.57479616663,0.0,11.1716512544,-1.48361421988,2.29052967173,0.0652999041659,-0.190232697018,0.0,455.7364406172745,455.3956924264367,454.21404944157774,455.3813936433902
